"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:53.568
ProcessGuid: {8bb50d47-a651-694c-ec00-000000000b00}
ProcessId: 7460
Image: C:\Windows\SysWOW64\auditpol.exe
FileVersion: 10.0.26100.3037 (WinBuild.160101.0800)
Description: Audit Policy Program
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: AUDITPOL.EXE
CommandLine: auditpol.exe /get /subcategory:""Logon""
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=DF2B82B351C889B015CDFEE9C0A4BF28,SHA256=AC85C42F0994797B83F8491C56DBB83B7A4292DE00BD75A0B113036CB3A5BE04,IMPHASH=AB0C8C1C188B19D08FAF502671C04930
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1534","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:53 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:53.413
ProcessGuid: {8bb50d47-a651-694c-ea00-000000000b00}
ProcessId: 3868
Image: C:\Windows\SysWOW64\auditpol.exe
FileVersion: 10.0.26100.3037 (WinBuild.160101.0800)
Description: Audit Policy Program
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: AUDITPOL.EXE
CommandLine: auditpol.exe /get /subcategory:""Logoff""
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=DF2B82B351C889B015CDFEE9C0A4BF28,SHA256=AC85C42F0994797B83F8491C56DBB83B7A4292DE00BD75A0B113036CB3A5BE04,IMPHASH=AB0C8C1C188B19D08FAF502671C04930
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1533","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:53 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:53.246
ProcessGuid: {8bb50d47-a651-694c-e800-000000000b00}
ProcessId: 7348
Image: C:\Windows\SysWOW64\auditpol.exe
FileVersion: 10.0.26100.3037 (WinBuild.160101.0800)
Description: Audit Policy Program
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: AUDITPOL.EXE
CommandLine: auditpol.exe /get /subcategory:""Group Membership""
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=DF2B82B351C889B015CDFEE9C0A4BF28,SHA256=AC85C42F0994797B83F8491C56DBB83B7A4292DE00BD75A0B113036CB3A5BE04,IMPHASH=AB0C8C1C188B19D08FAF502671C04930
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1532","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:53 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:53.106
ProcessGuid: {8bb50d47-a651-694c-e600-000000000b00}
ProcessId: 1124
Image: C:\Windows\SysWOW64\auditpol.exe
FileVersion: 10.0.26100.3037 (WinBuild.160101.0800)
Description: Audit Policy Program
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: AUDITPOL.EXE
CommandLine: auditpol.exe /get /subcategory:""Account Lockout""
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=DF2B82B351C889B015CDFEE9C0A4BF28,SHA256=AC85C42F0994797B83F8491C56DBB83B7A4292DE00BD75A0B113036CB3A5BE04,IMPHASH=AB0C8C1C188B19D08FAF502671C04930
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1531","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:53 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:52.961
ProcessGuid: {8bb50d47-a650-694c-e400-000000000b00}
ProcessId: 5524
Image: C:\Windows\SysWOW64\auditpol.exe
FileVersion: 10.0.26100.3037 (WinBuild.160101.0800)
Description: Audit Policy Program
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: AUDITPOL.EXE
CommandLine: auditpol.exe /get /subcategory:""Process Creation""
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=DF2B82B351C889B015CDFEE9C0A4BF28,SHA256=AC85C42F0994797B83F8491C56DBB83B7A4292DE00BD75A0B113036CB3A5BE04,IMPHASH=AB0C8C1C188B19D08FAF502671C04930
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1530","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:52 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:52.819
ProcessGuid: {8bb50d47-a650-694c-e200-000000000b00}
ProcessId: 208
Image: C:\Windows\SysWOW64\auditpol.exe
FileVersion: 10.0.26100.3037 (WinBuild.160101.0800)
Description: Audit Policy Program
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: AUDITPOL.EXE
CommandLine: auditpol.exe /get /subcategory:""Plug and Play Events""
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=DF2B82B351C889B015CDFEE9C0A4BF28,SHA256=AC85C42F0994797B83F8491C56DBB83B7A4292DE00BD75A0B113036CB3A5BE04,IMPHASH=AB0C8C1C188B19D08FAF502671C04930
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1529","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:52 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:52.696
ProcessGuid: {8bb50d47-a650-694c-e000-000000000b00}
ProcessId: 4968
Image: C:\Windows\SysWOW64\auditpol.exe
FileVersion: 10.0.26100.3037 (WinBuild.160101.0800)
Description: Audit Policy Program
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: AUDITPOL.EXE
CommandLine: auditpol.exe /get /subcategory:""User Account Management""
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=DF2B82B351C889B015CDFEE9C0A4BF28,SHA256=AC85C42F0994797B83F8491C56DBB83B7A4292DE00BD75A0B113036CB3A5BE04,IMPHASH=AB0C8C1C188B19D08FAF502671C04930
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1528","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:52 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:52.568
ProcessGuid: {8bb50d47-a650-694c-de00-000000000b00}
ProcessId: 4580
Image: C:\Windows\SysWOW64\auditpol.exe
FileVersion: 10.0.26100.3037 (WinBuild.160101.0800)
Description: Audit Policy Program
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: AUDITPOL.EXE
CommandLine: auditpol.exe /get /subcategory:""Security Group Management""
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=DF2B82B351C889B015CDFEE9C0A4BF28,SHA256=AC85C42F0994797B83F8491C56DBB83B7A4292DE00BD75A0B113036CB3A5BE04,IMPHASH=AB0C8C1C188B19D08FAF502671C04930
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1527","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:52 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:52.441
ProcessGuid: {8bb50d47-a650-694c-dc00-000000000b00}
ProcessId: 2940
Image: C:\Windows\SysWOW64\auditpol.exe
FileVersion: 10.0.26100.3037 (WinBuild.160101.0800)
Description: Audit Policy Program
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: AUDITPOL.EXE
CommandLine: auditpol.exe /get /subcategory:""Application Group Management""
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=DF2B82B351C889B015CDFEE9C0A4BF28,SHA256=AC85C42F0994797B83F8491C56DBB83B7A4292DE00BD75A0B113036CB3A5BE04,IMPHASH=AB0C8C1C188B19D08FAF502671C04930
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1526","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:52 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:52.263
ProcessGuid: {8bb50d47-a650-694c-da00-000000000b00}
ProcessId: 656
Image: C:\Windows\SysWOW64\auditpol.exe
FileVersion: 10.0.26100.3037 (WinBuild.160101.0800)
Description: Audit Policy Program
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: AUDITPOL.EXE
CommandLine: auditpol.exe /get /subcategory:""Credential Validation""
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=DF2B82B351C889B015CDFEE9C0A4BF28,SHA256=AC85C42F0994797B83F8491C56DBB83B7A4292DE00BD75A0B113036CB3A5BE04,IMPHASH=AB0C8C1C188B19D08FAF502671C04930
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1525","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:52 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:52.069
ProcessGuid: {8bb50d47-a650-694c-d800-000000000b00}
ProcessId: 7240
Image: C:\Windows\SysWOW64\reg.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Registry Console Tool
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: reg.exe
CommandLine: reg query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\system /v legalnoticecaption
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=D941AB3D0A82553A1C47609D12E62E60,SHA256=91B607A875E9E2798ADF4709D020E4694FA01A89C52ADA9B2AA828C477C37A6B,IMPHASH=399BDA16B847D53316F20870AEF7DD41
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1524","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:52 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:51.925
ProcessGuid: {8bb50d47-a64f-694c-d600-000000000b00}
ProcessId: 3784
Image: C:\Windows\SysWOW64\reg.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Registry Console Tool
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: reg.exe
CommandLine: reg query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\system /v legalnoticetext
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=D941AB3D0A82553A1C47609D12E62E60,SHA256=91B607A875E9E2798ADF4709D020E4694FA01A89C52ADA9B2AA828C477C37A6B,IMPHASH=399BDA16B847D53316F20870AEF7DD41
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1523","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:51 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:51.838
ProcessGuid: {8bb50d47-a64f-694c-d500-000000000b00}
ProcessId: 4244
Image: C:\Windows\SysWOW64\net1.exe
FileVersion: 10.0.26100.1 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: net1.exe
CommandLine: C:\WINDOWS\system32\net1 user
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=F8D42E2BF18D54816819EA4DB4480F5F,SHA256=647136C32E9E7639B251719CFE503F1BD482335AECEC7AE7CB8A91B0A9805D49,IMPHASH=FEB4A1A72B6368863C8CC53955256BF8
ParentProcessGuid: {8bb50d47-a64f-694c-d300-000000000b00}
ParentProcessId: 5804
ParentImage: C:\Windows\SysWOW64\net.exe
ParentCommandLine: net user
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1522","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:51 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:51.720
ProcessGuid: {8bb50d47-a64f-694c-d300-000000000b00}
ProcessId: 5804
Image: C:\Windows\SysWOW64\net.exe
FileVersion: 10.0.26100.4202 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: net.exe
CommandLine: net user
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=B8EFCE70D7E2D937F18846AF32D38D37,SHA256=81DA685BA6E1A854CAC977AFC709933932D2E05A6B476B4EEC5DB78382367E36,IMPHASH=559D4014B9861D37E317DED7FD6BC691
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1521","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:51 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:51.585
ProcessGuid: {8bb50d47-a64f-694c-d200-000000000b00}
ProcessId: 2744
Image: C:\Windows\SysWOW64\net1.exe
FileVersion: 10.0.26100.1 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: net1.exe
CommandLine: C:\WINDOWS\system32\net1 user
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=F8D42E2BF18D54816819EA4DB4480F5F,SHA256=647136C32E9E7639B251719CFE503F1BD482335AECEC7AE7CB8A91B0A9805D49,IMPHASH=FEB4A1A72B6368863C8CC53955256BF8
ParentProcessGuid: {8bb50d47-a64f-694c-d000-000000000b00}
ParentProcessId: 1784
ParentImage: C:\Windows\SysWOW64\net.exe
ParentCommandLine: net user
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1520","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:51 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 02:49:51.428
ProcessGuid: {8bb50d47-a64f-694c-d000-000000000b00}
ProcessId: 1784
Image: C:\Windows\SysWOW64\net.exe
FileVersion: 10.0.26100.4202 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: net.exe
CommandLine: net user
CurrentDirectory: C:\Program Files (x86)\ossec-agent\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-a5a7-694c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=B8EFCE70D7E2D937F18846AF32D38D37,SHA256=81DA685BA6E1A854CAC977AFC709933932D2E05A6B476B4EEC5DB78382367E36,IMPHASH=559D4014B9861D37E317DED7FD6BC691
ParentProcessGuid: {8bb50d47-a5c0-694c-4a00-000000000b00}
ParentProcessId: 3540
ParentImage: C:\Program Files (x86)\ossec-agent\wazuh-agent.exe
ParentCommandLine: ""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1519","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3164","4264","Windows11","S-1-5-18","12/25/2025 3:49:51 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
